@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute class {Spots,'Not Spots'}

@data
11,4.497743,-3.059433,12,6.142857,5,19.142857,2.490187,-2.007556,-0.657633,14,4.636364,4,13.363636,Spots
4,4.146797,-2.19748,12,5.142857,4,15.476191,2.341058,-1.805739,-0.639479,12,4.333333,3,14.854167,Spots
5,4.066892,-2.207508,9,4.714286,5,9.571428,2.33023,-1.736661,-0.613663,12,4.090909,3,12.460227,Spots
8,4.345397,-1.36646,8,4.142857,4,7.476191,3.099277,-1.246119,-0.542694,14,4.393939,3,15.058712,Spots
4,5.064528,-2.080686,14,5.857143,4,16.809525,3.18333,-1.881198,-0.684192,16,5.484848,5,17.445076,Spots
4,5.005137,-2.607145,16,7,5,18,2.986758,-2.018379,-0.672172,18,5.272727,4,21.079546,Spots
8,3.981259,-2.115985,12,4.714286,4,15.904762,2.53965,-1.441609,-0.495537,16,3.909091,4,17.522728,Spots
3,2.939386,-0.00204,7,3.142857,3,8.142858,2.649929,-0.289457,-0.250285,9,2.939394,2,5.996212,Spots
7,4.056383,-0.380032,7,3.714286,3,5.904762,3.287994,-0.768389,-0.48091,11,4.060606,3,9.308712,Spots
3,5.296069,-0.912639,11,5.428571,5,8.952381,3.845029,-1.45104,-0.750345,14,5.454545,5,15.568182,Spots
6,6.815723,-3.06117,14,8.571428,8,14.619047,4.207476,-2.608247,-1.015302,16,7.30303,6,19.405304,Spots
14,8.023542,-5.64425,16,10.571428,12,26.285715,4.259663,-3.76388,-1.173747,18,8.333333,8,24.666666,Spots
16,7.87006,-6.457918,18,11,12,29,3.938598,-3.931463,-1.114072,27,8.090909,6,35.085228,Spots
12,6.095565,-4.554281,16,9.285714,8,25.904762,3.297496,-2.798069,-0.828877,18,6.242424,5,29.439394,Spots
6,3.740355,-1.907017,13,5.285714,4,28.904762,2.50464,-1.235715,-0.447048,16,3.69697,2,22.030304,Spots
2,1.848815,0.195232,4,2,2,1.666667,1.898072,0.049257,-0.063381,7,1.848485,2,3.445076,Spots
4,2.994867,-0.258698,7,3.285714,3,5.238095,2.619637,-0.37523,-0.262697,9,2.969697,2,6.655303,Spots
7,4.591291,-1.213417,9,5.285714,5,6.238095,3.438732,-1.15256,-0.550175,19,4.454545,4,15.693182,Spots
5,6.110993,-1.492242,10,6.428571,6,3.285714,4.242618,-1.868375,-0.880963,19,6.69697,6,20.342804,Spots
5,7.411374,-1.518455,13,6.857143,5,15.476191,4.897334,-2.51404,-1.212265,19,7.969697,8,19.342804,Spots
13,9.005662,-4.030538,16,10.285714,11,16.571428,5.267141,-3.738521,-1.490844,18,9.515152,9,17.695076,Spots
16,10.388324,-7.746396,18,14.142858,14,9.142858,5.234454,-5.15387,-1.612665,27,10.545455,10,26.755682,Spots
18,10.104116,-9.266656,27,16.571428,16,27.285715,4.754486,-5.34963,-1.469476,27,10.363636,10,35.926136,Spots
15,7.708185,-6.471596,18,11.142858,13,38.476189,3.916238,-3.791948,-1.073377,27,7.69697,6,41.092804,Spots
13,4.748909,-3.315887,15,7.285714,6,35.238094,2.929652,-1.819258,-0.58586,18,4.333333,2,25.791666,Spots
3,2.519604,-0.251868,5,2.571429,2,3.619048,2.272843,-0.246761,-0.174152,9,2.393939,2,5.871212,Spots
5,4.042306,-0.851409,9,5,4,9,3.15638,-0.885927,-0.46411,13,3.939394,3,12.558712,Spots
9,6.169466,-2.547719,10,7.142857,8,10.476191,4.135768,-2.033698,-0.851664,20,6.151515,5,23.632576,Spots
10,8.075724,-3.482146,19,9.857142,9,20.142857,5.057539,-3.018184,-1.259742,20,8.363636,8,24.551136,Spots
8,9.26361,-2.664431,16,9.714286,10,11.571428,5.752116,-3.511494,-1.614781,20,10,9,26.3125,Spots
11,10.374415,-3.525142,17,11.285714,11,10.904762,6.068986,-4.305429,-1.850264,27,11.121212,10,29.109848,Spots
17,11.337093,-7.149665,27,14.571428,14,43.619049,5.904983,-5.432111,-1.875314,27,11.848485,11,26.757576,Spots
27,10.69418,-9.337387,27,16.285715,17,46.904762,5.25402,-5.44016,-1.617129,27,10.575758,10,37.626892,Spots
15,7.917058,-6.189766,27,12.285714,12,63.238094,4.250811,-3.666246,-1.128248,27,7.818182,5,44.965908,Spots
12,4.863709,-3.259942,15,7.714286,6,30.238094,3.13686,-1.726849,-0.592077,27,4.606061,2,34.246212,Spots
5,3.09856,-1.110536,9,4.571429,4,7.285714,2.529511,-0.569049,-0.262526,10,3,2,6.875,Spots
9,4.850051,-1.651438,10,5.285714,5,12.238095,3.518502,-1.331549,-0.621031,13,4.787879,4,13.234848,Spots
10,7.072875,-2.757277,13,8.714286,9,12.238095,4.588578,-2.484297,-1.073027,20,7.121212,7,25.359848,Spots
11,9.111303,-3.620123,20,10.142858,10,25.809525,5.556337,-3.554966,-1.519625,20,9.424242,9,28.626894,Spots
8,10.388842,-3.299904,19,11.142858,9,21.142857,6.227925,-4.160916,-1.861155,20,10.757576,10,25.126894,Spots
9,11.085219,-3.547177,18,11.428572,11,16.952381,6.447931,-4.637289,-2.015153,21,12.151515,12,21.570076,Spots
11,11.138602,-5.589109,21,14,12,28,6.138737,-4.999866,-1.911313,27,11.727273,11,27.704546,Spots
21,9.68152,-6.414301,27,13.142858,11,62.142857,5.343456,-4.338063,-1.534086,27,9.30303,8,38.717804,Spots
9,6.649313,-2.891229,21,8.571428,6,50.285713,4.242064,-2.407248,-0.988848,27,6.515152,4,38.757576,Spots
6,3.931031,-0.916267,12,5.142857,5,18.476191,3.091361,-0.83967,-0.467098,21,3.939394,2,23.683712,Spots
4,3.17165,-0.710709,6,3,2,4.333333,2.603337,-0.568313,-0.295594,9,3.060606,2,6.808712,Spots
6,5.065184,-1.532557,9,6.285714,6,2.571429,3.613875,-1.451309,-0.680801,14,5.121212,5,14.859848,Spots
7,7.160895,-1.976973,13,7.571429,7,13.952381,4.682534,-2.478361,-1.144673,20,7.545455,7,25.630682,Spots
9,9.114851,-2.556868,16,9.428572,9,24.952381,5.614506,-3.500345,-1.581465,22,9.909091,9,34.710228,Spots
16,10.620453,-4.087439,17,11.714286,9,19.238094,6.210259,-4.410193,-1.879534,20,10.787879,9,28.734848,Spots
16,11.110853,-5.006023,16,13.142858,13,6.142857,6.32168,-4.789174,-1.946209,23,11.484848,11,27.695076,Spots
12,10.163476,-4.429173,16,11.857142,11,11.809524,5.900035,-4.263441,-1.73266,21,10.575758,9,25.439394,Spots
11,7.92447,-3.079262,21,10.285714,9,29.904762,5.031539,-2.892931,-1.27898,27,8.212121,8,37.547348,Spots
4,4.990427,-0.076629,11,4.714286,3,13.904762,3.925507,-1.06492,-0.733258,21,5.30303,4,22.592804,Spots
5,4.692668,-1.134777,7,4.142857,5,5.809524,3.410047,-1.282621,-0.61224,14,5.030303,5,12.967803,Spots
7,6.632894,-1.98611,14,7.714286,7,8.571428,4.382282,-2.250612,-1.027887,17,6.727273,6,17.392046,Spots
6,8.289737,-2.090457,17,8.428572,7,16.619047,5.203778,-3.085959,-1.405277,17,8.818182,7,24.09091,Spots
9,9.589509,-3.391206,17,10.142858,9,24.476191,5.690365,-3.899144,-1.639511,19,10.272727,9,25.329546,Spots
12,9.79686,-4.28526,19,11.714286,11,19.238094,5.713409,-4.083451,-1.641803,19,10.060606,8,24.746212,Spots
11,8.378045,-2.651059,12,8.571428,8,9.285714,5.249185,-3.12886,-1.38201,19,8.636364,8,20.051136,Spots
6,6.033281,-0.825991,11,6.714286,6,11.904762,4.406681,-1.626601,-0.932498,21,6.151515,5,22.257576,Spots
2,3.726231,-0.529769,8,4,5,7.333333,2.953787,-0.772444,-0.426273,14,3.939394,4,10.371212,Spots
8,5.268002,-1.294088,9,5.142857,6,9.809524,3.755441,-1.512561,-0.743457,17,5.272727,5,15.079545,Spots
6,6.553189,-1.466332,13,6.571429,6,10.619047,4.415808,-2.137381,-1.025963,17,6.818182,6,20.71591,Spots
6,7.486141,-2.309992,16,8.428572,7,12.952381,4.782813,-2.703328,-1.190562,19,7.818182,6,26.40341,Spots
7,7.409645,-2.291263,16,8.142858,6,17.809525,4.755255,-2.65439,-1.165146,19,7.69697,6,24.967804,Spots
6,6.134934,-1.00709,11,6.142857,6,6.809524,4.326109,-1.808825,-0.932536,19,6.363636,5,17.676136,Spots
5,4.28494,0.078923,6,4.428571,5,3.285714,3.602664,-0.682276,-0.567558,11,4.121212,4,10.922348,Spots
1,3.354842,0.520416,8,2.714286,2,7.238095,2.96173,-0.393112,-0.387446,13,3.69697,3,9.342803,Spots
3,4.284636,-0.004338,9,3.714286,3,8.571428,3.445229,-0.839407,-0.567822,16,4.545455,4,14.880682,Spots
9,4.999701,-1.272948,9,5.142857,5,9.142858,3.701805,-1.297896,-0.672569,16,5.030303,4,17.155304,Spots
5,4.822046,-0.594771,9,4.571429,4,8.285714,3.659189,-1.162857,-0.650374,16,4.878788,4,17.047348,Spots
4,3.93777,0.205936,7,4,4,4.333333,3.318609,-0.619161,-0.490713,16,4.090909,4,12.460227,Spots
2,2.889419,-0.025075,9,3.285714,1,15.571428,2.680407,-0.209012,-0.247978,9,2.666667,2,7.041667,Spots
0,2.786705,0.536782,6,2.428571,2,4.952381,2.641875,-0.14483,-0.240046,9,2.848485,2,8.382576,Spots
0,0.354657,0.28656,0,0,0,0,0.445792,0.091135,0.002898,3,0.393939,0,0.433712,'Not Spots'
0,0.430466,0.031639,1,0.571429,1,0.285714,0.46187,0.031403,-0.002132,3,0.363636,0,0.426136,'Not Spots'
1,0.441516,0.002614,1,0.285714,0,0.238095,0.48131,0.039794,-0.005027,3,0.454545,0,0.505682,'Not Spots'
0,0.391869,0.279611,1,0.285714,0,0.238095,0.502484,0.110615,-0.011893,2,0.333333,0,0.291667,'Not Spots'
0,0.403723,0.461593,0,0,0,0,0.519953,0.11623,-0.026136,3,0.545455,0,0.568182,'Not Spots'
0,0.508089,0.236216,1,0.285714,0,0.238095,0.523569,0.01548,-0.040593,2,0.484848,0,0.320076,'Not Spots'
1,0.60175,-0.148448,1,0.714286,1,0.238095,0.505771,-0.095979,-0.043525,2,0.606061,1,0.433712,'Not Spots'
0,0.575515,-0.213206,2,1,1,0.666667,0.469311,-0.106204,-0.032414,2,0.484848,0,0.382576,'Not Spots'
2,0.495041,-0.197745,2,0.285714,0,0.571429,0.426614,-0.068427,-0.016036,2,0.515152,0,0.445076,'Not Spots'
0,0.411714,-0.067228,2,0.571429,0,0.619048,0.392275,-0.019439,-0.004116,2,0.393939,0,0.371212,'Not Spots'
0,0.33405,0.13755,1,0.142857,0,0.142857,0.373963,0.039913,-0.000039,2,0.454545,0,0.380682,'Not Spots'
0,0.3246,0.143594,1,0.285714,0,0.238095,0.372404,0.047805,-0.002645,1,0.333333,0,0.229167,'Not Spots'
1,0.388364,-0.020314,1,0.285714,0,0.238095,0.384747,-0.003616,-0.008485,2,0.363636,0,0.301136,'Not Spots'
0,0.4355,-0.040993,2,0.428571,0,0.619048,0.407799,-0.027701,-0.013146,2,0.454545,0,0.318182,'Not Spots'
0,0.453868,-0.05621,1,0.714286,1,0.238095,0.440953,-0.012914,-0.015513,2,0.484848,0,0.382576,'Not Spots'
1,0.460281,0.09218,1,0.142857,0,0.142857,0.486169,0.025888,-0.020881,2,0.393939,0,0.371212,'Not Spots'
0,0.535577,0.146,2,0.571429,0,0.619048,0.544097,0.00852,-0.036964,2,0.545455,0,0.505682,'Not Spots'
1,0.697886,-0.021004,1,0.571429,1,0.285714,0.608845,-0.089041,-0.065887,2,0.69697,1,0.467803,'Not Spots'
0,0.88596,-0.130452,2,0.857143,1,0.47619,0.66667,-0.21929,-0.098992,3,1.030303,1,0.655303,'Not Spots'
1,1.059731,-0.534526,3,1.428571,1,0.952381,0.699937,-0.359794,-0.119857,3,1.030303,1,0.717803,'Not Spots'
2,1.024357,-0.490387,3,1.285714,1,0.904762,0.697235,-0.327122,-0.116233,5,1.060606,1,1.308712,'Not Spots'
0,0.799482,0.074204,2,0.571429,0,0.619048,0.659549,-0.139933,-0.090362,3,0.848485,1,0.820076,'Not Spots'
0,0.619874,0.206859,1,0.428571,0,0.285714,0.599918,-0.019956,-0.055666,3,0.636364,0,0.738636,'Not Spots'
0,0.508611,0.164958,1,0.285714,0,0.238095,0.535431,0.02682,-0.024872,3,0.545455,0,0.505682,'Not Spots'
0,0.443044,0.111753,1,0.285714,0,0.238095,0.480734,0.037691,-0.004141,2,0.484848,0,0.445076,'Not Spots'
0,0.409713,0.056168,2,0.428571,0,0.619048,0.445722,0.036009,0.004902,2,0.454545,0,0.443182,'Not Spots'
0,0.377989,0.155377,1,0.142857,0,0.142857,0.434273,0.056284,0.001607,2,0.393939,0,0.371212,'Not Spots'
0,0.416321,0.14152,1,0.285714,0,0.238095,0.444653,0.028333,-0.01431,2,0.393939,0,0.371212,'Not Spots'
1,0.547227,-0.119344,2,0.571429,0,0.619048,0.468039,-0.079188,-0.038009,3,0.515152,0,0.570076,'Not Spots'
0,0.640234,-0.127515,3,0.857143,0,1.47619,0.491118,-0.149116,-0.058763,3,0.636364,0,0.863636,'Not Spots'
0,0.694602,-0.166568,2,0.571429,0,0.619048,0.503388,-0.191215,-0.067238,3,0.757576,0,0.814394,'Not Spots'
1,0.698118,-0.347965,2,0.857143,1,0.809524,0.501799,-0.196319,-0.062081,2,0.69697,0,0.655303,'Not Spots'
0,0.560585,0.065994,1,0.285714,0,0.238095,0.491184,-0.069401,-0.050468,2,0.666667,1,0.479167,'Not Spots'
0,0.502934,0.115443,1,0.428571,0,0.285714,0.479669,-0.023265,-0.042632,3,0.515152,0,0.570076,'Not Spots'
1,0.587386,-0.302215,3,1,1,1.333333,0.472901,-0.114485,-0.043014,3,0.454545,0,0.505682,'Not Spots'
1,0.63815,-0.344056,1,0.857143,1,0.142857,0.472243,-0.165907,-0.049151,3,0.606061,0,0.621212,'Not Spots'
1,0.660696,-0.30211,1,0.571429,1,0.285714,0.477174,-0.183523,-0.057404,2,0.69697,1,0.405303,'Not Spots'
0,0.321207,0.280903,1,0.142857,0,0.142857,0.429537,0.10833,0.011923,1,0.272727,0,0.204545,'Not Spots'
0,0.344242,0.172646,1,0.142857,0,0.142857,0.444795,0.100553,0.012135,3,0.393939,0,0.433712,'Not Spots'
0,0.33478,0.215318,1,0.285714,0,0.238095,0.466411,0.131631,0.010097,1,0.333333,0,0.229167,'Not Spots'
0,0.356919,0.242439,1,0.142857,0,0.142857,0.492038,0.135119,-0.001444,3,0.30303,0,0.405303,'Not Spots'
0,0.471699,0.070549,3,0.571429,0,1.285714,0.513612,0.041913,-0.022254,3,0.454545,0,0.443182,'Not Spots'
1,0.586231,-0.131407,1,0.714286,1,0.238095,0.51845,-0.067782,-0.039385,3,0.606061,0,0.558712,'Not Spots'
1,0.602576,-0.211968,2,0.714286,1,0.571429,0.499348,-0.103228,-0.039827,2,0.545455,0,0.380682,'Not Spots'
2,0.525205,-0.168253,2,0.428571,0,0.619048,0.462354,-0.062851,-0.025634,2,0.515152,0,0.445076,'Not Spots'
0,0.449237,-0.124757,2,0.857143,1,0.809524,0.422436,-0.026801,-0.010115,2,0.393939,0,0.433712,'Not Spots'
0,0.390835,0.00126,2,0.285714,0,0.571429,0.393534,0.002699,-0.002569,2,0.393939,0,0.433712,'Not Spots'
0,0.340974,0.165375,1,0.142857,0,0.142857,0.380112,0.039138,-0.002445,2,0.363636,0,0.301136,'Not Spots'
0,0.369058,0.026398,1,0.428571,0,0.285714,0.380792,0.011734,-0.005716,1,0.30303,0,0.217803,'Not Spots'
1,0.446056,-0.197881,1,0.571429,1,0.285714,0.393182,-0.052875,-0.009256,2,0.424242,0,0.314394,'Not Spots'
0,0.461935,-0.100026,1,0.571429,1,0.285714,0.416348,-0.045587,-0.011389,2,0.484848,0,0.382576,'Not Spots'
1,0.443517,0.019398,1,0.285714,0,0.238095,0.451351,0.007833,-0.013653,2,0.393939,0,0.371212,'Not Spots'
0,0.460744,0.170629,2,0.571429,0,0.619048,0.499581,0.038838,-0.021633,2,0.424242,0,0.439394,'Not Spots'
0,0.585555,0.10289,1,0.285714,0,0.238095,0.559769,-0.025786,-0.041037,2,0.666667,1,0.541667,'Not Spots'
1,0.789228,-0.248895,2,0.857143,1,0.47619,0.623962,-0.165265,-0.071365,3,0.818182,1,0.840909,'Not Spots'
1,0.974717,-0.439043,3,1.428571,1,1.285714,0.678003,-0.296714,-0.102986,3,0.939394,1,0.746212,'Not Spots'
3,1.129561,-0.810541,3,1.285714,1,0.904762,0.705702,-0.423859,-0.120961,5,1.181818,1,1.278409,'Not Spots'
1,1.098389,-0.801057,5,2,1,2.333333,0.698219,-0.40017,-0.115966,5,0.969697,1,1.280303,'Not Spots'
1,0.880934,-0.24148,2,0.714286,1,0.571429,0.658393,-0.222541,-0.092021,5,1.030303,1,1.405303,'Not Spots'
0,0.682011,0.022951,3,0.714286,0,1.238095,0.598904,-0.083107,-0.061144,3,0.69697,1,0.530303,'Not Spots'
0,0.51075,0.276613,1,0.142857,0,0.142857,0.534611,0.023861,-0.032854,3,0.575758,0,0.501894,'Not Spots'
0,0.415628,0.291333,1,0.285714,0,0.238095,0.477961,0.062333,-0.011463,2,0.393939,0,0.308712,'Not Spots'
1,0.399832,0.081754,1,0.142857,0,0.142857,0.43837,0.038538,0.000945,2,0.393939,0,0.371212,'Not Spots'
0,0.383039,0.076369,2,0.428571,0,0.619048,0.420824,0.037785,0.00226,2,0.363636,0,0.363636,'Not Spots'
0,0.413649,0.07635,1,0.285714,0,0.238095,0.425011,0.011362,-0.008557,3,0.575758,0,0.751894,'Not Spots'
0,0.518654,-0.210328,3,0.857143,1,1.142857,0.443253,-0.075402,-0.026924,3,0.454545,0,0.693182,'Not Spots'
3,0.558931,-0.197405,3,0.428571,0,1.285714,0.462802,-0.096129,-0.042899,3,0.575758,0,0.751894,'Not Spots'
0,0.550125,0.004659,3,0.714286,0,1.238095,0.473538,-0.076587,-0.048692,3,0.515152,0,0.632576,'Not Spots'
1,0.538982,-0.087467,1,0.571429,1,0.285714,0.471805,-0.067177,-0.043497,3,0.606061,0,0.621212,'Not Spots'
1,0.456689,0.026107,1,0.571429,1,0.285714,0.461245,0.004556,-0.033361,2,0.424242,0,0.439394,'Not Spots'
1,0.425621,0.004743,2,0.571429,0,0.619048,0.448595,0.022974,-0.026539,2,0.30303,0,0.280303,'Not Spots'
2,0.481225,-0.218103,2,0.714286,1,0.571429,0.439334,-0.041891,-0.02645,3,0.484848,0,0.507576,'Not Spots'
1,0.504758,-0.146582,2,0.714286,1,0.571429,0.436551,-0.068207,-0.031547,2,0.454545,0,0.318182,'Not Spots'
1,0.518849,-0.116597,1,0.714286,1,0.238095,0.442087,-0.076762,-0.040287,2,0.515152,0,0.382576,'Not Spots'
0,0.381012,0.063046,1,0.285714,0,0.238095,0.430369,0.049357,0.010471,3,0.393939,0,0.433712,'Not Spots'
1,0.420859,-0.157376,3,0.857143,1,1.142857,0.448132,0.027273,0.009814,3,0.30303,0,0.405303,'Not Spots'
0,0.373954,0.179711,1,0.142857,0,0.142857,0.475273,0.101319,0.002958,3,0.484848,0,0.632576,'Not Spots'
0,0.422038,0.168205,3,0.571429,0,1.285714,0.506978,0.084939,-0.015998,3,0.30303,0,0.405303,'Not Spots'
3,0.616197,-0.283849,3,0.714286,0,1.238095,0.531527,-0.08467,-0.042135,3,0.515152,0,0.507576,'Not Spots'
1,0.72232,-0.379349,3,1,1,1,0.533891,-0.18843,-0.056821,6,0.757576,0,1.439394,'Not Spots'
0,0.625023,-0.14229,2,0.857143,1,0.47619,0.508652,-0.116371,-0.047509,3,0.666667,1,0.604167,'Not Spots'
0,0.445568,0.133295,2,0.428571,0,0.619048,0.467059,0.021491,-0.023991,2,0.454545,0,0.505682,'Not Spots'
1,0.367354,0.12131,1,0.142857,0,0.142857,0.427604,0.06025,-0.0064,2,0.424242,0,0.501894,'Not Spots'
0,0.376853,0.045509,1,0.285714,0,0.238095,0.402924,0.026071,-0.003063,2,0.393939,0,0.371212,'Not Spots'
0,0.378476,0.089235,1,0.285714,0,0.238095,0.392869,0.014393,-0.006969,2,0.484848,0,0.445076,'Not Spots'
1,0.388996,0.06307,1,0.142857,0,0.142857,0.393058,0.004063,-0.009508,1,0.393939,0,0.246212,'Not Spots'
0,0.434212,-0.082338,1,0.571429,1,0.285714,0.401783,-0.032429,-0.008302,2,0.454545,0,0.318182,'Not Spots'
1,0.447576,-0.150343,2,0.571429,0,0.619048,0.421027,-0.026549,-0.005639,2,0.484848,0,0.382576,'Not Spots'
1,0.411119,0.040501,1,0.428571,0,0.285714,0.453658,0.042539,-0.005863,2,0.393939,0,0.433712,'Not Spots'
0,0.417532,0.255387,1,0.142857,0,0.142857,0.500371,0.082839,-0.014152,2,0.393939,0,0.433712,'Not Spots'
0,0.538992,0.184821,2,0.285714,0,0.571429,0.557935,0.018943,-0.033975,3,0.727273,0,0.829545,'Not Spots'
0,0.7655,-0.283352,3,1.285714,1,1.238095,0.61716,-0.14834,-0.063065,3,0.757576,1,0.751894,'Not Spots'
3,0.966445,-0.620122,3,1,1,1.333333,0.66474,-0.301705,-0.091866,5,0.939394,1,1.433712,'Not Spots'
2,1.080848,-0.830724,5,2.142857,2,3.142857,0.687156,-0.393693,-0.107765,5,0.939394,1,1.308712,'Not Spots'
5,1.079022,-0.966282,5,1.571429,1,2.952381,0.678323,-0.400699,-0.104514,5,0.909091,1,1.397727,'Not Spots'
2,0.950905,-0.663134,5,1.571429,1,2.952381,0.64173,-0.309175,-0.086275,5,0.878788,1,1.234848,'Not Spots'
1,0.773337,-0.312473,2,1,1,0.666667,0.58791,-0.185428,-0.061358,5,0.818182,1,1.153409,'Not Spots'
0,0.554145,0.152381,1,0.428571,0,0.285714,0.528883,-0.025262,-0.036089,3,0.636364,0,0.738636,'Not Spots'
0,0.410789,0.314726,0,0,0,0,0.475468,0.064679,-0.015433,3,0.363636,0,0.426136,'Not Spots'
0,0.403529,0.093478,1,0.428571,0,0.285714,0.437051,0.033522,-0.003959,3,0.454545,0,0.505682,'Not Spots'
0,0.440976,-0.085041,1,0.571429,1,0.285714,0.41887,-0.022106,-0.004168,2,0.454545,0,0.380682,'Not Spots'
1,0.484911,-0.125202,1,0.285714,0,0.238095,0.420137,-0.064774,-0.014517,3,0.484848,0,0.507576,'Not Spots'
1,0.545059,-0.255256,3,0.857143,1,1.142857,0.43326,-0.111799,-0.028587,3,0.454545,0,0.693182,'Not Spots'
0,0.531277,-0.066902,3,0.571429,0,1.285714,0.446859,-0.084419,-0.037979,3,0.515152,0,0.757576,'Not Spots'
0,0.486954,0.110611,1,0.285714,0,0.238095,0.453013,-0.033941,-0.038894,3,0.545455,0,0.630682,'Not Spots'
0,0.449471,0.140085,1,0.285714,0,0.238095,0.448902,-0.000568,-0.033001,2,0.424242,0,0.376894,'Not Spots'
0,0.38641,0.228376,1,0.285714,0,0.238095,0.436733,0.050324,-0.024292,2,0.363636,0,0.301136,'Not Spots'
0,0.352347,0.211814,1,0.142857,0,0.142857,0.420435,0.068088,-0.016181,2,0.333333,0,0.354167,'Not Spots'
0,0.360284,0.073772,2,0.428571,0,0.619048,0.404869,0.044585,-0.010553,2,0.333333,0,0.354167,'Not Spots'
0,0.349853,0.139532,1,0.142857,0,0.142857,0.395611,0.045759,-0.00945,2,0.363636,0,0.363636,'Not Spots'
0,0.359336,0.134534,1,0.285714,0,0.238095,0.397759,0.038424,-0.015881,2,0.363636,0,0.301136,'Not Spots'
0,0.43354,-0.061019,3,0.714286,0,1.238095,0.444463,0.010923,0.004218,3,0.393939,0,0.433712,'Not Spots'
3,0.514017,-0.354617,3,0.571429,0,1.285714,0.467647,-0.04637,-0.002263,3,0.424242,0,0.439394,'Not Spots'
0,0.461403,0.110685,3,0.571429,0,1.285714,0.501814,0.040411,-0.017706,3,0.424242,0,0.439394,'Not Spots'
0,0.484982,0.385762,1,0.142857,0,0.142857,0.538798,0.053815,-0.044538,3,0.545455,0,0.693182,'Not Spots'
0,0.722674,-0.119891,3,0.714286,0,1.238095,0.563489,-0.159184,-0.073074,6,0.787879,1,1.484848,'Not Spots'
1,0.887081,-0.679815,6,1.428571,1,4.285714,0.560198,-0.326884,-0.081516,6,0.818182,0,1.590909,'Not Spots'
1,0.706378,-0.273295,2,0.571429,0,0.619048,0.527026,-0.179351,-0.060587,6,0.727273,0,1.517045,'Not Spots'
0,0.443508,0.198002,2,0.428571,0,0.619048,0.480807,0.037299,-0.02847,2,0.424242,0,0.501894,'Not Spots'
0,0.364181,0.194385,1,0.285714,0,0.238095,0.44239,0.078209,-0.010227,2,0.333333,0,0.416667,'Not Spots'
0,0.404554,0.070353,2,0.428571,0,0.619048,0.421492,0.016938,-0.010973,2,0.363636,0,0.363636,'Not Spots'
0,0.423673,0.085435,1,0.285714,0,0.238095,0.412799,-0.010874,-0.016872,2,0.424242,0,0.376894,'Not Spots'
0,0.403864,0.131307,1,0.285714,0,0.238095,0.4094,0.005536,-0.015981,2,0.363636,0,0.301136,'Not Spots'
0,0.385833,0.116684,1,0.285714,0,0.238095,0.411129,0.025295,-0.008011,2,0.424242,0,0.376894,'Not Spots'
0,0.356029,0.148209,1,0.285714,0,0.238095,0.423364,0.067335,0.000294,2,0.333333,0,0.354167,'Not Spots'
0,0.328355,0.271917,1,0.142857,0,0.142857,0.450536,0.12218,0.002552,2,0.272727,0,0.329545,'Not Spots'
0,0.359464,0.280476,2,0.428571,0,0.619048,0.492297,0.132833,-0.004755,2,0.363636,0,0.488636,'Not Spots'
0,0.449028,0.284686,2,0.285714,0,0.571429,0.543444,0.094416,-0.022423,2,0.393939,0,0.496212,'Not Spots'
2,0.655375,-0.135844,2,0.571429,0,0.619048,0.594438,-0.060937,-0.047487,3,0.606061,0,0.808712,'Not Spots'
1,0.854061,-0.465229,3,1.428571,2,1.285714,0.633802,-0.220259,-0.071679,4,0.878788,1,1.109848,'Not Spots'
2,0.923369,-0.455268,2,0.857143,1,0.809524,0.651206,-0.272163,-0.084816,5,1,0,1.75,'Not Spots'
1,0.917231,-0.482108,5,1.428571,1,3.285714,0.642848,-0.274383,-0.082842,5,0.878788,0,1.484848,'Not Spots'
2,0.877841,-0.570881,2,1.285714,1,0.571429,0.612066,-0.265775,-0.069562,5,0.878788,1,1.109848,'Not Spots'
1,0.754382,-0.362489,2,0.857143,1,0.47619,0.566891,-0.187491,-0.050325,2,0.727273,1,0.517045,'Not Spots'
0,0.549612,0.1012,1,0.285714,0,0.238095,0.516798,-0.032815,-0.02949,3,0.69697,1,0.655303,'Not Spots'
0,0.424607,0.185484,3,0.571429,0,1.285714,0.471134,0.046527,-0.012733,3,0.393939,0,0.496212,'Not Spots'
1,0.439564,-0.03115,1,0.285714,0,0.238095,0.438781,-0.000783,-0.005907,3,0.454545,0,0.568182,'Not Spots'
1,0.508757,-0.271014,2,0.714286,1,0.571429,0.42414,-0.084617,-0.010493,2,0.424242,0,0.314394,'Not Spots'
0,0.540858,-0.199883,1,0.714286,1,0.238095,0.425025,-0.115833,-0.021982,4,0.666667,0,0.854167,'Not Spots'
1,0.556246,-0.154011,1,0.285714,0,0.238095,0.433642,-0.122604,-0.032526,4,0.545455,0,0.880682,'Not Spots'
0,0.51035,0.067193,2,0.428571,0,0.619048,0.440618,-0.069732,-0.03584,4,0.757576,0,1.189394,'Not Spots'
