@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Laplacian_1.0 numeric
@attribute Edges_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Maximum_1.0 numeric
@attribute Mean_1.0 numeric
@attribute Median_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Laplacian_2.0 numeric
@attribute Edges_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Maximum_2.0 numeric
@attribute Mean_2.0 numeric
@attribute Median_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Laplacian_4.0 numeric
@attribute Edges_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Maximum_4.0 numeric
@attribute Mean_4.0 numeric
@attribute Median_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,'Not Spots'}

@data
4,3.376677,0.212482,0.171457,0.033425,-0.350514,0.427053,0.073391,0.014721,0.202838,0.018952,6,3.714286,4,1.904762,3.091648,-0.285029,0.115415,0.038207,0.013868,-0.16749,0.09344,0.018575,0.003122,0.070539,0.004768,7,3.242424,3,1.814394,2.584497,-0.79218,-0.507151,0.051505,0.009815,0.00588,-0.0672,0.064557,0.005182,0.001442,0.011006,0.002847,9,3.155642,3,1.850681,'Not Spots'
2,2.995732,0.365199,0.161898,0.009415,0.193885,0.451986,0.080027,0.027197,0.207815,0.022913,5,3,3,2.333333,2.937226,-0.058506,0.125392,0.030264,0.020198,-0.115326,0.122148,0.023893,0.005151,0.077507,0.007461,9,3.30303,3,3.030303,2.495481,-0.500252,-0.441745,0.051699,0.009169,0.004845,-0.065713,0.087996,0.008645,0.00145,0.012433,0.003433,9,3.015564,3,1.890382,'Not Spots'
5,3.2956,0.422551,0.229065,0.03177,-0.619845,0.526994,0.086628,0.038744,0.205057,0.021939,9,3.857143,3,6.809524,2.975933,-0.319667,0.122497,0.029801,0.021397,-0.130901,0.106379,0.020314,0.004988,0.076113,0.006577,9,3.121212,3,2.609848,2.539216,-0.756384,-0.436717,0.052191,0.008766,0.004107,-0.065063,0.080402,0.007412,0.001492,0.012047,0.00326,9,2.972763,3,1.776599,'Not Spots'
9,3.553223,0.57125,0.546293,0.233695,-1.351237,0.345656,0.076802,0.042033,0.204485,0.021005,9,4.285714,4,5.904762,3.024077,-0.529146,0.120198,0.037357,0.006063,-0.151492,0.092304,0.018291,0.004447,0.074976,0.005814,9,3.333333,3,2.291667,2.575401,-0.977822,-0.448676,0.052513,0.008654,0.003781,-0.064948,0.073761,0.006435,0.001506,0.011781,0.003049,9,2.972763,3,1.823474,'Not Spots'
4,3.389143,0.241107,0.141446,0.036209,-0.346344,0.416775,0.066304,0.022101,0.205914,0.020084,9,3.714286,3,6.238095,3.066801,-0.322341,0.116068,0.037633,0.003803,-0.157504,0.080748,0.017297,0.003362,0.074143,0.005127,9,3.393939,3,1.996212,2.604556,-0.784586,-0.462245,0.052722,0.008761,0.00391,-0.065393,0.06792,0.005672,0.001485,0.011604,0.00282,9,3.03891,3,1.90473,'Not Spots'
2,3.214648,0.309591,0.107638,0.040749,0.37648,0.303857,0.058387,0.011622,0.208552,0.019279,4,3,3,1,3.098119,-0.116528,0.110214,0.034409,0.006766,-0.151389,0.077282,0.016901,0.002227,0.073537,0.004511,9,3.515152,3,2.382576,2.626774,-0.587873,-0.471345,0.052851,0.009061,0.004379,-0.066291,0.062835,0.005094,0.001428,0.011486,0.002594,9,3.070039,3,1.85445,'Not Spots'
4,3.290973,0.177311,0.152384,0.031958,-0.007031,0.416683,0.066688,0.014812,0.21133,0.018728,4,2.714286,3,1.238095,3.11941,-0.171563,0.104656,0.032375,0.008331,-0.145362,0.08064,0.016837,0.001426,0.073019,0.003988,7,3.393939,3,1.996212,2.641047,-0.649926,-0.478363,0.052887,0.009525,0.004972,-0.067384,0.058671,0.004687,0.001349,0.011397,0.002401,9,3.22179,3,1.837336,'Not Spots'
2,3.10755,0.375865,0.296885,0.087252,0.166231,0.34815,0.067535,0.025097,0.219061,0.021857,6,3.142857,3,2.142857,3.018563,-0.088986,0.130045,0.029126,0.018546,-0.119464,0.105966,0.02301,0.004505,0.082219,0.006634,6,3.151515,3,1.945076,2.557393,-0.550157,-0.461171,0.053701,0.009399,0.005474,-0.068573,0.08388,0.008194,0.001423,0.012948,0.003185,9,3.07393,3,1.857794,'Not Spots'
3,3.260062,0.372972,0.293251,0.20793,-0.287651,0.384048,0.070816,0.021554,0.215978,0.021032,5,3,3,1.333333,3.034154,-0.225908,0.122019,0.027784,0.02342,-0.117655,0.089702,0.019683,0.003574,0.080441,0.005767,9,3.242424,3,2.626894,2.599118,-0.660944,-0.435036,0.054082,0.008795,0.004431,-0.067308,0.076034,0.006985,0.001443,0.01257,0.002942,9,3.023346,3,1.819765,'Not Spots'
4,3.359459,0.446161,0.265731,0.028688,-0.683204,0.380052,0.068459,0.0244,0.215117,0.020309,9,4.285714,4,5.238095,3.05912,-0.300339,0.114226,0.026079,0.019177,-0.121128,0.079447,0.017669,0.002612,0.078909,0.005041,9,3.181818,3,2.340909,2.632933,-0.726526,-0.426187,0.054286,0.008529,0.003769,-0.066584,0.069275,0.006054,0.001432,0.012311,0.002683,9,3.058366,3,1.758299,'Not Spots'
2,3.214437,0.221002,0.133925,0.0767,0.010377,0.33035,0.059753,0.015245,0.216216,0.019616,4,2.857143,3,0.809524,3.082644,-0.131794,0.105977,0.021484,0.011406,-0.116054,0.076394,0.016561,0.001684,0.077701,0.004406,9,3.30303,3,2.467803,2.65957,-0.554868,-0.423074,0.054376,0.008525,0.003576,-0.066477,0.06341,0.005347,0.001383,0.012136,0.002425,9,3.132296,3,1.724617,'Not Spots'
3,3.105117,0.202265,0.077703,0.002456,0.277512,0.245881,0.054379,0.008815,0.218427,0.019016,4,2.714286,3,0.571429,3.101127,-0.00399,0.098156,0.01299,0.005664,-0.105481,0.079557,0.016056,0.000978,0.076774,0.003854,7,3,3,1.6875,2.679302,-0.425815,-0.421824,0.054392,0.00876,0.003771,-0.066923,0.058341,0.004826,0.0013,0.01201,0.002186,9,3.171206,3,1.728386,'Not Spots'
2,3.114173,0.240947,0.134277,0.117239,0.223909,0.364341,0.063263,0.011983,0.220669,0.01864,5,3.285714,3,2.238095,3.116587,0.002414,0.092662,0.00635,0.000007,-0.099019,0.084883,0.015963,0.000571,0.076012,0.003404,7,3.212121,3,2.047348,2.69125,-0.422923,-0.425337,0.054325,0.009196,0.00417,-0.067691,0.054227,0.004464,0.001202,0.011905,0.001988,9,3.132296,3,1.693367,'Not Spots'
2,3.22547,0.283569,0.21121,0.158755,-0.231114,0.202228,0.042552,0.016649,0.227376,0.020617,6,3.714286,3,2.571429,3.087915,-0.137555,0.119675,0.029673,0.010318,-0.100321,0.085297,0.019433,0.003444,0.08509,0.005009,6,3.333333,3,1.541667,2.652868,-0.572602,-0.435047,0.05594,0.008737,0.005258,-0.069936,0.072418,0.00676,0.001335,0.013208,0.002608,9,3.116731,3,1.572258,'Not Spots'
5,3.124956,0.141629,0.117232,0.00527,0.029668,0.321589,0.043429,0.01684,0.226444,0.020104,5,3,3,2,3.090061,-0.034895,0.108041,0.031381,0.011213,-0.087873,0.07917,0.017512,0.002347,0.083292,0.004375,9,3.181818,3,2.465909,2.68469,-0.440265,-0.40537,0.056062,0.008345,0.004257,-0.068664,0.065698,0.005889,0.001298,0.012951,0.002319,9,3.140078,3,1.628739,'Not Spots'
2,3.030905,0.173526,0.161706,0.057923,0.277309,0.26624,0.044699,0.012228,0.227349,0.019565,5,2.857143,3,1.809524,3.094278,0.063373,0.096961,0.030173,0.006352,-0.07314,0.080648,0.016414,0.0015,0.081822,0.003845,7,3.060606,3,1.621212,2.709069,-0.321835,-0.385208,0.056065,0.008272,0.003695,-0.068032,0.059989,0.005247,0.001225,0.012769,0.002052,9,3.143969,3,1.631536,'Not Spots'
3,2.996867,0.316001,0.138103,0.006468,0.17143,0.284269,0.049616,0.010305,0.2292,0.01909,7,3.142857,3,3.809524,3.099728,0.10286,0.088021,0.028306,0.000761,-0.058954,0.086301,0.015966,0.001006,0.080666,0.0034,7,2.878788,3,1.609848,2.726451,-0.270416,-0.373277,0.055997,0.008483,0.003545,-0.068025,0.055125,0.004784,0.001125,0.01263,0.001817,9,3.214008,3,1.715741,'Not Spots'
2,3.203689,0.248991,0.164982,0.041045,0.042964,0.218628,0.032556,0.013979,0.239294,0.02102,4,3,4,1.666667,3.152566,-0.051123,0.119001,0.024347,0.001083,-0.095737,0.09564,0.019996,0.004506,0.090104,0.00432,6,3.181818,3,1.653409,2.700078,-0.503611,-0.452488,0.057743,0.008691,0.006587,-0.073021,0.06969,0.006736,0.001173,0.013936,0.002286,9,3.163424,3,1.621626,'Not Spots'
1,3.005233,0.441182,0.15895,0.113733,0.713865,0.235654,0.030376,0.020044,0.238483,0.020487,5,2.285714,2,2.238095,3.138306,0.133073,0.106251,0.03407,0.001529,-0.07371,0.093944,0.018429,0.003638,0.088209,0.003843,5,3.181818,3,1.465909,2.730593,-0.27464,-0.407713,0.057827,0.008204,0.00533,-0.07136,0.063053,0.005919,0.001111,0.013672,0.001981,9,3.159533,3,1.525231,'Not Spots'
1,2.908864,0.4399,0.271893,0.11839,0.830183,0.131771,0.032359,0.019366,0.239298,0.019952,3,2,2,0.666667,3.127095,0.218232,0.094043,0.038542,0.003136,-0.052364,0.096322,0.017575,0.002854,0.086625,0.003472,7,3.060606,3,1.683712,2.753246,-0.155618,-0.37385,0.057783,0.008112,0.00442,-0.070316,0.057587,0.005333,0.001024,0.013478,0.001719,9,3.18677,3,1.621231,'Not Spots'
2,2.914346,0.489898,0.180937,0.12262,0.548215,0.198745,0.044896,0.015847,0.240827,0.019508,4,2.428571,2,0.952381,3.12151,0.207165,0.084502,0.040733,0.007926,-0.035843,0.101496,0.017306,0.002344,0.085357,0.003164,7,2.909091,3,1.460227,2.768617,-0.145729,-0.352893,0.057662,0.008343,0.003913,-0.069919,0.05305,0.004918,0.00092,0.013319,0.001502,9,3.194552,3,1.860439,'Not Spots'
0,0.408227,0.130802,0.065443,0.021716,0.087075,0.090471,0.005579,0.002601,0.006619,0.004866,1,0.285714,0,0.238095,0.420778,0.012551,0.01422,0.011878,0.000251,-0.002593,0.046388,0.002172,0.000089,0.002166,0.000541,2,0.484848,0,0.382576,0.44498,0.036753,0.024202,0.004661,0.004067,0.003957,0.004771,0.033861,0.001127,0.000023,0.001247,0.000287,2,0.412451,0,0.313594,'Not Spots'
0,0.447723,0.131534,0.07262,0.024981,-0.033932,0.079138,0.006383,0.002819,0.007133,0.004898,2,0.571429,0,0.619048,0.420112,-0.027611,0.015018,0.010732,0.000692,-0.004978,0.044457,0.002019,0.000088,0.002151,0.000749,2,0.424242,0,0.314394,0.449971,0.002247,0.029859,0.006381,0.004259,0.003603,0.005724,0.033309,0.001101,0.00004,0.001278,0.000386,3,0.392996,0,0.32542,'Not Spots'
1,0.503172,0.154572,0.082537,0.053982,-0.183126,0.089648,0.007953,0.003897,0.008088,0.005675,1,0.571429,1,0.285714,0.429419,-0.073753,0.014156,0.006022,0.003091,-0.011225,0.046824,0.00208,0.000066,0.002332,0.001025,2,0.424242,0,0.314394,0.46099,-0.042182,0.031571,0.008133,0.004701,0.003187,0.006619,0.034283,0.001188,0.000055,0.001543,0.000428,3,0.400778,0,0.358281,'Not Spots'
0,0.536341,0.122595,0.07257,0.036552,-0.158613,0.132005,0.008933,0.004397,0.009596,0.0069,1,0.571429,1,0.285714,0.444853,-0.091488,0.011745,0.005184,0.002014,-0.014915,0.048376,0.002177,0.000074,0.002815,0.001362,2,0.575758,1,0.376894,0.479437,-0.056904,0.034584,0.009935,0.005265,0.002819,0.00749,0.037501,0.001457,0.000065,0.002105,0.000418,3,0.455253,0,0.405216,'Not Spots'
0,0.524239,0.180659,0.057735,0.015547,-0.107377,0.114583,0.007133,0.004376,0.011851,0.008689,2,0.571429,0,0.619048,0.461856,-0.062382,0.014172,0.006338,0.002588,-0.010422,0.045807,0.002184,0.000167,0.003752,0.001761,2,0.545455,0,0.380682,0.506601,-0.017637,0.044745,0.011869,0.005931,0.002484,0.008423,0.043344,0.001988,0.000068,0.002998,0.000404,3,0.459144,0,0.428988,'Not Spots'
0,0.436891,0.107467,0.099429,0.06482,0.142076,0.049647,0.00519,0.002747,0.007381,0.005967,1,0.428571,0,0.285714,0.457736,0.020844,0.0169,0.007998,0.000786,-0.009688,0.043413,0.002019,0.000099,0.002748,0.001038,2,0.454545,0,0.318182,0.474218,0.037327,0.016483,0.006435,0.004896,0.003274,0.004813,0.037899,0.001447,0.000034,0.001778,0.000291,2,0.447471,0,0.326331,'Not Spots'
1,0.425271,0.078908,0.075367,0.013555,0.017096,0.03175,0.002729,0.002366,0.00753,0.005795,1,0.428571,0,0.285714,0.442821,0.01755,0.016646,0.012798,0.003325,-0.000523,0.035129,0.001604,0.000117,0.002499,0.000886,2,0.393939,0,0.308712,0.474147,0.048876,0.031326,0.005528,0.005195,0.005038,0.005685,0.035952,0.001304,0.00003,0.001597,0.000365,2,0.447471,0,0.326331,'Not Spots'
0,0.425449,0.070641,0.048491,0.035489,0.057639,0.060694,0.003231,0.00256,0.00817,0.005804,1,0.285714,0,0.238095,0.43976,0.014311,0.016806,0.013052,0.004798,0.001045,0.031671,0.001418,0.000128,0.002417,0.000967,2,0.454545,0,0.380682,0.479309,0.053859,0.039549,0.007115,0.005313,0.004665,0.006467,0.035098,0.001251,0.000049,0.001549,0.000495,3,0.451362,0,0.365789,'Not Spots'
1,0.463115,0.102663,0.030952,0.004978,-0.066733,0.088928,0.004506,0.004264,0.009435,0.006791,1,0.571429,1,0.285714,0.44895,-0.014165,0.017381,0.00921,0.005048,-0.003123,0.036432,0.00156,0.000133,0.002616,0.001318,2,0.484848,0,0.320076,0.491372,0.028257,0.042422,0.009004,0.005741,0.003873,0.007136,0.036243,0.001352,0.000066,0.001783,0.000555,3,0.463035,0,0.398042,'Not Spots'
1,0.50771,0.160707,0.084066,0.057392,-0.134033,0.071123,0.00648,0.004455,0.011517,0.008251,1,0.714286,1,0.238095,0.466994,-0.040716,0.016247,0.009914,0.000622,-0.006954,0.041994,0.001867,0.000191,0.003224,0.001717,3,0.484848,0,0.445076,0.51186,0.00415,0.044866,0.010887,0.00631,0.003153,0.007729,0.040121,0.001687,0.000075,0.002386,0.000529,3,0.474708,0,0.406584,'Not Spots'
1,0.503383,0.116353,0.111312,0.04697,-0.052011,0.074083,0.006577,0.003679,0.01469,0.010259,1,0.428571,0,0.285714,0.488313,-0.01507,0.016851,0.014352,0.005702,-0.003204,0.043672,0.002224,0.000331,0.004384,0.002176,3,0.515152,0,0.507576,0.542101,0.038719,0.053788,0.012839,0.007006,0.002512,0.008346,0.046977,0.00234,0.000077,0.003372,0.000495,3,0.498054,0,0.438473,'Not Spots'
1,0.445931,0.111806,0.034636,0.007123,0.139318,0.075872,0.005875,0.004065,0.019177,0.013117,1,0.285714,0,0.238095,0.511912,0.065981,0.027578,0.017734,0.000122,0.009723,0.044721,0.002926,0.000505,0.006334,0.002742,3,0.424242,0,0.439394,0.583295,0.137364,0.071383,0.014963,0.007821,0.001934,0.009077,0.056808,0.003431,0.000081,0.004796,0.000501,3,0.505837,0,0.43063,'Not Spots'
1,0.515164,0.080962,0.043848,0.010921,0.026193,0.13601,0.006469,0.002739,0.009268,0.00816,1,0.285714,0,0.238095,0.497364,-0.017799,0.02095,0.007577,0.001052,-0.014425,0.041789,0.002025,0.000195,0.004177,0.001888,2,0.575758,1,0.376894,0.516229,0.001065,0.018865,0.009974,0.006193,0.001482,0.005263,0.045668,0.002153,0.000058,0.002748,0.00037,3,0.513619,0,0.391415,'Not Spots'
0,0.426169,0.084324,0.064044,0.000495,0.148862,0.044073,0.004613,0.002057,0.008711,0.007759,1,0.428571,0,0.285714,0.474478,0.048309,0.017597,0.010313,0.006019,-0.001265,0.035866,0.00157,0.000166,0.003543,0.001686,1,0.424242,0,0.251894,0.510335,0.084167,0.035858,0.008772,0.006151,0.003549,0.006171,0.042219,0.001842,0.000052,0.002389,0.000367,2,0.486381,0,0.352353,'Not Spots'
1,0.403533,0.052301,0.023749,0.016538,0.059512,0.02806,0.002372,0.001624,0.008759,0.007273,1,0.285714,0,0.238095,0.456952,0.053419,0.014944,0.013746,0.011189,0.009991,0.025865,0.001119,0.00016,0.003031,0.001489,1,0.424242,0,0.251894,0.508818,0.105285,0.051866,0.007585,0.006214,0.005593,0.006964,0.039279,0.001595,0.000049,0.002077,0.000455,2,0.459144,0,0.343051,'Not Spots'
0,0.382038,0.082738,0.067449,0.00591,0.144277,0.013734,0.002675,0.001983,0.009515,0.006969,1,0.285714,0,0.238095,0.451894,0.069856,0.016458,0.014528,0.012711,0.014642,0.019505,0.000911,0.000208,0.002769,0.001293,1,0.363636,0,0.238636,0.51345,0.131412,0.061556,0.00786,0.006423,0.00612,0.007558,0.037775,0.001476,0.000063,0.001895,0.000632,3,0.44358,0,0.349343,'Not Spots'
0,0.407961,0.103203,0.072888,0.047494,0.128597,0.071272,0.005017,0.00338,0.011131,0.008053,1,0.428571,0,0.285714,0.462503,0.054542,0.016942,0.016532,0.011768,0.011358,0.027892,0.001197,0.000263,0.002929,0.001673,1,0.393939,0,0.246212,0.526026,0.118065,0.063523,0.009754,0.006804,0.004982,0.007931,0.038775,0.001564,0.000081,0.002028,0.000738,3,0.459144,0,0.389926,'Not Spots'
1,0.50101,0.121778,0.05965,0.013134,-0.075263,0.105,0.006195,0.00518,0.013884,0.009646,1,0.285714,0,0.238095,0.486623,-0.014387,0.020797,0.018726,0.002439,0.00451,0.03899,0.001875,0.000335,0.003642,0.002128,3,0.515152,0,0.507576,0.548159,0.047149,0.061536,0.011631,0.007351,0.003858,0.008137,0.043023,0.001942,0.000087,0.002624,0.000699,3,0.463035,0,0.405855,'Not Spots'
0,0.563346,0.163711,0.050211,0.000643,-0.214565,0.051707,0.006321,0.004292,0.018077,0.011756,3,1,1,1,0.517174,-0.046172,0.02742,0.017165,0.006943,0.003312,0.04616,0.002803,0.000445,0.004994,0.002647,3,0.454545,0,0.505682,0.581158,0.017812,0.063984,0.013518,0.00805,0.002838,0.008306,0.050587,0.002698,0.000088,0.00367,0.000627,3,0.51751,0,0.445981,'Not Spots'
0,0.519446,0.056655,0.038439,0.028986,0.047201,0.094562,0.005856,0.005622,0.023888,0.014751,1,0.428571,0,0.285714,0.550157,0.030711,0.036383,0.020175,0.003183,0.013025,0.053996,0.004239,0.000578,0.007197,0.0033,3,0.606061,0,0.558712,0.626212,0.106765,0.076054,0.015526,0.008895,0.00193,0.008561,0.061263,0.003948,0.000092,0.005191,0.000609,4,0.552529,0,0.490394,'Not Spots'
1,0.492595,0.103859,0.059888,0.001111,0.04286,0.084735,0.012318,0.004974,0.031373,0.019307,1,0.571429,1,0.285714,0.588276,0.095681,0.047184,0.021862,0.003989,0.029312,0.070909,0.0069,0.000664,0.010667,0.004184,2,0.363636,0,0.301136,0.685381,0.192785,0.097105,0.017799,0.009962,0.001055,0.008891,0.074964,0.005872,0.000104,0.00726,0.000676,4,0.599222,0,0.592656,'Not Spots'
0,0.492832,0.118811,0.061955,0.014239,0.071095,0.096386,0.005666,0.004465,0.012376,0.010808,1,0.571429,1,0.285714,0.517454,0.024622,0.024525,0.021549,0.000201,-0.003177,0.039552,0.002105,0.000476,0.006058,0.002765,2,0.454545,0,0.380682,0.563915,0.071083,0.046461,0.012848,0.007722,0.001392,0.006519,0.05376,0.003016,0.000078,0.003719,0.000468,2,0.521401,0,0.383329,'Not Spots'
1,0.432877,0.076182,0.029202,0.027202,0.074183,0.038829,0.004802,0.003151,0.010953,0.010414,1,0.285714,0,0.238095,0.493156,0.060279,0.019873,0.019101,0.005552,0.006324,0.035485,0.001552,0.000374,0.00499,0.002504,1,0.30303,0,0.217803,0.554532,0.121655,0.061376,0.011508,0.007549,0.003616,0.007575,0.048841,0.002501,0.000073,0.003198,0.000458,2,0.513619,0,0.391415,'Not Spots'
0,0.415314,0.018034,0.016565,0.001359,0.002828,0.03335,0.003602,0.002048,0.010494,0.009675,1,0.571429,1,0.285714,0.472815,0.057502,0.018462,0.014189,0.013784,0.018058,0.026228,0.001011,0.000286,0.004028,0.002285,1,0.424242,0,0.251894,0.550335,0.135022,0.07752,0.010137,0.007489,0.005727,0.008375,0.044484,0.002079,0.000071,0.002717,0.000544,2,0.509728,0,0.383694,'Not Spots'
0,0.39473,0.108807,0.097958,0.001935,0.012784,0.046611,0.003846,0.002688,0.011304,0.008735,1,0.428571,0,0.285714,0.465322,0.070592,0.020919,0.017226,0.01191,0.026236,0.017249,0.000729,0.000319,0.003336,0.002082,1,0.393939,0,0.246212,0.553333,0.158602,0.088011,0.009362,0.007592,0.007043,0.008813,0.041805,0.001827,0.000086,0.002349,0.000774,3,0.470817,0,0.359497,'Not Spots'
1,0.401914,0.118,0.105506,0.086002,0.073508,0.113481,0.006829,0.003896,0.013227,0.009413,1,0.285714,0,0.238095,0.477682,0.075768,0.023289,0.015119,0.013673,0.024734,0.029444,0.001369,0.000296,0.003275,0.002112,2,0.393939,0,0.308712,0.565447,0.163533,0.087765,0.010543,0.007893,0.006216,0.008866,0.042084,0.001842,0.000105,0.002288,0.000972,3,0.48249,0,0.367856,'Not Spots'
0,0.4842,0.141269,0.092578,0.000022,0.048712,0.149541,0.008948,0.00498,0.016624,0.011031,1,0.428571,0,0.285714,0.509599,0.0254,0.027172,0.016684,0.00427,0.014758,0.046912,0.00262,0.000335,0.004034,0.00262,3,0.545455,0,0.568182,0.588351,0.104151,0.078752,0.012232,0.008387,0.004769,0.008615,0.046148,0.002216,0.000106,0.002801,0.000944,3,0.498054,0,0.407223,'Not Spots'
1,0.577886,0.170017,0.088453,0.031202,-0.112766,0.05324,0.007188,0.005402,0.021788,0.013144,2,0.571429,0,0.619048,0.552054,-0.025831,0.032776,0.017123,0.008192,0.007461,0.059088,0.004193,0.000445,0.005527,0.003186,3,0.606061,0,0.558712,0.623278,0.045392,0.071224,0.013954,0.009057,0.003342,0.008239,0.053926,0.003028,0.000102,0.003862,0.000817,3,0.513619,0,0.43829,'Not Spots'
0,0.576019,0.088629,0.065024,0.004532,0.028137,0.044506,0.008842,0.004589,0.028849,0.016145,1,0.428571,0,0.285714,0.596602,0.020582,0.040158,0.022084,0.005049,0.013025,0.071042,0.006277,0.000616,0.007896,0.003916,3,0.666667,1,0.479167,0.671321,0.095302,0.074719,0.015781,0.009892,0.002034,0.007923,0.064983,0.004383,0.000105,0.005434,0.000746,4,0.575875,0,0.542072,'Not Spots'
1,0.552883,0.102173,0.075065,0.006604,0.020504,0.067205,0.018548,0.003953,0.037791,0.020752,1,0.571429,1,0.285714,0.642974,0.090091,0.04905,0.023635,0.00412,0.029535,0.090612,0.0096,0.000734,0.011566,0.004907,2,0.515152,0,0.320076,0.73444,0.181557,0.091466,0.01788,0.010968,0.000778,0.007691,0.079053,0.006448,0.000119,0.007569,0.000794,4,0.649805,1,0.58001,'Not Spots'
1,0.532904,0.121667,0.035213,0.026411,0.112865,0.154201,0.012103,0.004537,0.017636,0.014185,1,0.142857,0,0.142857,0.553183,0.02028,0.029051,0.028515,0.000488,0.000047,0.053836,0.003728,0.000743,0.008928,0.003919,2,0.636364,1,0.426136,0.623248,0.090344,0.070064,0.015644,0.00948,0.001046,0.00721,0.064754,0.004352,0.000102,0.004929,0.0006,2,0.560311,0,0.411387,'Not Spots'
0,0.471288,0.136172,0.066342,0.047957,0.154557,0.075741,0.011515,0.002643,0.015495,0.013263,1,0.571429,1,0.285714,0.524805,0.053517,0.023549,0.021368,0.00259,0.004771,0.049086,0.002678,0.000531,0.007345,0.003514,1,0.393939,0,0.246212,0.608802,0.137514,0.083997,0.014355,0.00913,0.003367,0.008592,0.058148,0.003541,0.000096,0.004219,0.000571,2,0.51751,0,0.414731,'Not Spots'
1,0.44093,0.069601,0.052403,0.048905,0.066103,0.053114,0.009045,0.00226,0.013622,0.012739,1,0.285714,0,0.238095,0.499138,0.058208,0.021289,0.014565,0.010867,0.01759,0.039377,0.001693,0.000359,0.005823,0.003191,1,0.484848,0,0.257576,0.600366,0.159436,0.101228,0.012975,0.008902,0.005472,0.009545,0.051979,0.002844,0.000096,0.003536,0.00063,2,0.509728,0,0.399319,'Not Spots'
0,0.393892,0.143656,0.097906,0.037378,0.083128,0.087802,0.007115,0.003724,0.013728,0.011516,1,0.428571,0,0.285714,0.487316,0.093424,0.026568,0.014654,0.010194,0.031028,0.028673,0.001043,0.000515,0.004479,0.003006,1,0.363636,0,0.238636,0.60023,0.206338,0.112914,0.011884,0.008858,0.006901,0.009928,0.047516,0.002362,0.000116,0.002945,0.000893,3,0.513619,0,0.399228,'Not Spots'
0,0.370535,0.129535,0.049063,0.014436,0.193034,0.159404,0.009592,0.005024,0.015748,0.011023,1,0.285714,0,0.238095,0.500542,0.130007,0.02922,0.013576,0.009722,0.033075,0.040383,0.00205,0.00027,0.003713,0.002822,2,0.333333,0,0.291667,0.610463,0.239928,0.109921,0.011941,0.00904,0.00681,0.009711,0.046286,0.00221,0.000144,0.002603,0.001217,3,0.521401,0,0.398954,'Not Spots'
0,0.44228,0.191497,0.043722,0.006743,0.228476,0.171959,0.014314,0.006194,0.019613,0.012425,2,0.285714,0,0.571429,0.540463,0.098183,0.028565,0.011663,0.003945,0.020847,0.062866,0.003984,0.000283,0.004354,0.003228,2,0.515152,0,0.507576,0.632779,0.190499,0.092316,0.013009,0.009447,0.005443,0.009005,0.049369,0.002497,0.000142,0.002906,0.00127,3,0.513619,0,0.399228,'Not Spots'
0,0.554225,0.185919,0.1086,0.070485,0.147804,0.091573,0.013921,0.006132,0.025562,0.014433,1,0.428571,0,0.285714,0.595693,0.041467,0.031436,0.014626,0.009424,0.007386,0.078676,0.006204,0.000437,0.005929,0.003812,2,0.515152,0,0.507576,0.6683,0.114075,0.072607,0.014375,0.010054,0.003734,0.008055,0.056692,0.003292,0.000124,0.003925,0.001082,4,0.59144,0,0.508208,'Not Spots'
1,0.599104,0.118253,0.066025,0.032026,0.084255,0.02571,0.01504,0.005679,0.033664,0.017303,1,0.571429,1,0.285714,0.652507,0.053403,0.037455,0.023689,0.005338,0.008428,0.091861,0.008772,0.00067,0.008371,0.004587,2,0.606061,1,0.433712,0.717952,0.118848,0.065445,0.015931,0.010837,0.002035,0.007129,0.067589,0.004672,0.000121,0.005498,0.000928,4,0.622568,0,0.587457,'Not Spots'
