@relation segment

@attribute original numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Hessian_largest_1.0_true numeric
@attribute Hessian_middle_1.0_true numeric
@attribute Hessian_smallest_1.0_true numeric
@attribute Derivatives_1_1_1_1.0 numeric
@attribute Derivatives_2_2_2_1.0 numeric
@attribute Derivatives_3_3_3_1.0 numeric
@attribute Derivatives_4_4_4_1.0 numeric
@attribute Derivatives_5_5_5_1.0 numeric
@attribute Laplacian_1.0 numeric
@attribute Structure_largest_1.0_1.0 numeric
@attribute Structure_smallest_1.0_1.0 numeric
@attribute Structure_largest_1.0_3.0 numeric
@attribute Structure_smallest_1.0_3.0 numeric
@attribute Mean_1.0 numeric
@attribute Variance_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Difference_of_Gaussian_1.0_2.0 numeric
@attribute Hessian_largest_2.0_true numeric
@attribute Hessian_middle_2.0_true numeric
@attribute Hessian_smallest_2.0_true numeric
@attribute Derivatives_1_1_1_2.0 numeric
@attribute Derivatives_2_2_2_2.0 numeric
@attribute Derivatives_3_3_3_2.0 numeric
@attribute Derivatives_4_4_4_2.0 numeric
@attribute Derivatives_5_5_5_2.0 numeric
@attribute Laplacian_2.0 numeric
@attribute Structure_largest_2.0_1.0 numeric
@attribute Structure_smallest_2.0_1.0 numeric
@attribute Structure_largest_2.0_3.0 numeric
@attribute Structure_smallest_2.0_3.0 numeric
@attribute Mean_2.0 numeric
@attribute Variance_2.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Difference_of_Gaussian_1.0_4.0 numeric
@attribute Difference_of_Gaussian_2.0_4.0 numeric
@attribute Hessian_largest_4.0_true numeric
@attribute Hessian_middle_4.0_true numeric
@attribute Hessian_smallest_4.0_true numeric
@attribute Derivatives_1_1_1_4.0 numeric
@attribute Derivatives_2_2_2_4.0 numeric
@attribute Derivatives_3_3_3_4.0 numeric
@attribute Derivatives_4_4_4_4.0 numeric
@attribute Derivatives_5_5_5_4.0 numeric
@attribute Laplacian_4.0 numeric
@attribute Structure_largest_4.0_1.0 numeric
@attribute Structure_smallest_4.0_1.0 numeric
@attribute Structure_largest_4.0_3.0 numeric
@attribute Structure_smallest_4.0_3.0 numeric
@attribute Mean_4.0 numeric
@attribute Variance_4.0 numeric
@attribute class {Spots,NotSpots}

@data
6,13.823792,2.845177,1.59384,0.854416,0.364172,0.313424,-1.269625,-25.768654,-14.923764,-3.5846,5.016938,1.540061,4.680005,0.972529,16.857143,45.142857,10.705546,-3.118245,0.765548,0.469588,0.065392,0.007694,-0.007439,-0.000225,0.001611,0.001467,-1.300527,2.116913,0.154732,1.413609,0.195826,14,35.5625,9.198713,-4.625078,-1.506833,0.084974,0.022706,0.008121,-0.000084,-0.000027,-0.000001,0,0,-0.054147,0.445169,0.002826,0.293246,0.01941,10.375,30.188236,NotSpots
13,10.794477,1.821858,1.083448,0.842304,-0.099554,-0.156649,-0.12108,0.428588,-23.95986,-2.063003,3.539846,0.630429,4.258568,0.562969,12,12,9.449833,-1.344644,0.622246,0.273711,0.157947,0.006329,-0.004945,0.001512,0.001007,-0.001038,-0.506482,1.888897,0.067274,1.43373,0.13191,10.69697,15.530303,9.660009,-1.134467,0.210176,0.061475,0.056897,0.012538,0.003224,0.000002,-0.000001,-0,0,0.017115,0.365533,0.003293,0.233448,0.014073,9.042969,24.15893,NotSpots
13,10.418853,1.386874,0.957479,0.0938,0.075229,0.025911,-0.180055,11.054115,19.784847,-0.523195,3.254266,0.328689,4.207672,0.559189,9.857142,20.142857,9.557435,-0.861418,0.614906,0.293528,0.175595,0.012397,-0.001001,0.001534,-0.000927,-0.001036,-0.496973,1.802976,0.066544,1.403788,0.127698,10.515152,13.507576,9.728289,-0.690564,0.170854,0.063663,0.058508,0.009351,0.003872,0.000006,-0.000001,-0,-0,0.014506,0.341187,0.003485,0.220607,0.014034,9.179688,23.708763,NotSpots
17,10.580031,1.264031,0.316579,0.167919,0.20891,0.096544,0.312462,-3.463763,-29.813681,-1.41269,3.231954,0.339154,4.245511,0.553876,12,16,9.784741,-0.79529,0.609079,0.300868,0.18018,0.019177,0.003027,0.000259,-0.001542,-0.000279,-0.488392,1.827492,0.064734,1.394593,0.116242,10.30303,15.342803,9.834253,-0.745778,0.049512,0.060057,0.059499,0.005422,0.004235,0.000008,-0.000002,-0,-0,0.004864,0.319371,0.003098,0.207581,0.014357,9.601563,23.691605,NotSpots
7,10.572541,0.940572,0.906083,0.298209,0.207192,0.060451,-0.390119,-8.202498,21.335434,-0.332698,3.344464,0.553073,4.373493,0.544848,11.714286,24.904762,10.09639,-0.476151,0.608247,0.272501,0.158015,0.022886,0.005585,-0.001399,-0.000846,0.000793,-0.493761,1.924751,0.056897,1.401119,0.100597,10.393939,15.683712,9.970728,-0.601813,-0.125662,0.060896,0.050635,0.000949,0.004281,0.000008,-0.000001,-0,-0,-0.009313,0.299888,0.002585,0.194761,0.014812,10.082031,24.922657,NotSpots
11,10.795186,1.47875,0.8273,0.359501,0.356966,-0.167779,-0.42174,15.537944,42.343338,0.291948,3.718315,0.635387,4.577769,0.529526,9.428572,12.952381,10.473063,-0.322123,0.62741,0.182889,0.11383,0.021102,0.005721,-0.002145,-0.000059,0.001703,-0.558351,2.025498,0.041811,1.415473,0.084309,11,16.875,10.126345,-0.668841,-0.346719,0.060181,0.039285,0.004179,0.004022,0.000005,-0.000001,-0,-0,-0.025076,0.281861,0.002665,0.182346,0.014975,10.449219,27.354275,NotSpots
6,11.643746,0.968181,0.76141,0.280628,0.295037,0.434947,1.441994,-17.747623,-96.329109,-0.073857,4.180831,0.555634,4.834437,0.506902,12.571428,17.285715,10.890718,-0.753029,0.68227,0.061662,0.037327,0.014512,0.003101,-0.001309,0.000157,0.001088,-0.706605,2.051798,0.028488,1.430074,0.069874,11.606061,13.808712,10.289603,-1.354143,-0.601114,0.057384,0.027738,0.010302,0.003508,-0.000001,-0.000001,-0,-0,-0.039948,0.264434,0.002546,0.170443,0.014654,11.078125,28.98995,NotSpots
12,12.923147,1.169356,0.559739,0.401816,-0.086548,0.313959,-0.83873,2.357845,46.75386,-1.327279,4.140033,0.646551,5.116563,0.47761,12.285714,16.904762,11.294638,-1.62851,0.763822,0.116529,0.010853,0.006618,-0.000971,0.00025,0.000154,-0.000958,-0.891203,1.969088,0.025361,1.439591,0.059081,13.727273,16.767046,10.451232,-2.471915,-0.843406,0.052527,0.017939,0.017636,0.002818,-0.000006,-0.000001,0,0,-0.052224,0.247094,0.002234,0.159124,0.013788,11.042969,29.821676,NotSpots
15,13.911222,1.577197,1.43736,0.133091,-0.25763,-0.256738,-0.774796,6.801883,34.223381,-2.881466,3.819246,0.658978,5.398761,0.443413,15.142858,17.476191,11.618896,-2.292326,0.841147,0.215922,0.03102,0.000157,-0.003702,0.00101,0.000281,-0.001794,-1.026049,1.811395,0.028336,1.441718,0.052566,13.69697,19.217804,10.604368,-3.306853,-1.014527,0.046354,0.025662,0.01077,0.002051,-0.000011,-0,0,0,-0.061245,0.229703,0.001817,0.148443,0.01245,11.28125,31.904902,NotSpots
12,14.038814,1.819392,0.758431,0.491786,-0.068559,0.118035,0.818653,-7.931229,-31.097635,-2.086037,3.673337,0.499554,5.661134,0.407167,13.857142,7.809524,11.829724,-2.209089,0.893923,0.228498,0.056232,-0.005663,-0.003421,0.000815,0.000212,-0.000536,-1.066189,1.644567,0.02786,1.437048,0.049062,14.787879,14.672348,10.747398,-3.291415,-1.082326,0.04027,0.033102,0.006081,0.0013,-0.000014,0,0,0,-0.067291,0.212392,0.001427,0.138409,0.010843,11.480469,30.744715,NotSpots
17,14.010448,2.242263,0.557004,0.402258,-0.116318,-0.298236,-0.337564,10.664217,-3.35183,-2.397009,3.75289,0.421565,5.89096,0.372199,14.571428,11.952381,11.944648,-2.0658,0.923997,0.17086,0.06131,-0.01218,-0.001483,0.000651,-0.000051,0.000587,-1.033547,1.511343,0.021279,1.428249,0.047117,14.121212,14.734848,10.87842,-3.132028,-1.066228,0.039847,0.034592,0.003428,0.000645,-0.000014,0,0,0,-0.071011,0.195495,0.001188,0.128998,0.009253,11.664063,32.341606,NotSpots
16,13.924317,2.423362,0.248104,0.102342,-0.284577,-0.344502,0.668464,1.984292,-20.674183,-2.569124,3.93077,0.42807,6.083077,0.341341,15.285714,25.904762,12.011554,-1.912764,0.940882,0.091596,0.053709,-0.016973,-0.00024,0.00075,0.000098,0.000552,-0.978768,1.420355,0.01375,1.418779,0.04557,13.636364,16.488636,10.999445,-2.924872,-1.012109,0.043728,0.031919,0.002133,0.000135,-0.000012,0,0,-0,-0.073513,0.179479,0.001127,0.12018,0.007973,11.644531,30.920206,NotSpots
11,13.865892,2.254706,0.383408,0.061142,-0.088879,0.16636,-0.897515,-10.718949,59.44994,-1.932439,3.904394,0.422407,6.238832,0.317531,14.714286,7.904762,12.07628,-1.789613,0.950862,0.044816,0.031898,-0.015887,0.000098,0.000586,0.000394,0.000149,-0.937944,1.36863,0.010089,1.411521,0.043636,14.424242,22.376894,11.111084,-2.754808,-0.965196,0.045852,0.031003,0.001177,-0.000212,-0.000008,0,-0,-0,-0.075678,0.164834,0.001146,0.111955,0.007186,11.890625,29.109558,NotSpots
14,14.014499,2.131252,0.855018,0.415804,-0.006663,0.174102,-0.292927,10.16925,-14.614107,-2.570466,3.56198,0.344176,6.363493,0.303317,13.857142,42.142857,12.164454,-1.850044,0.956446,0.046289,0.005385,-0.008344,0.000785,0.000016,-0.000111,-0.000366,-0.915542,1.354031,0.012545,1.407748,0.041029,14.30303,24.030304,11.213258,-2.801241,-0.951197,0.046475,0.031189,0.000495,-0.000411,-0.000004,0,-0,-0,-0.078158,0.151939,0.001163,0.104373,0.006856,11.882813,28.488174,NotSpots
11,13.669621,1.646438,0.661399,0.177539,-0.101941,0.289317,2.86727,-18.114481,-67.360291,-1.162578,3.124488,0.331284,6.462627,0.300409,15.285714,25.238094,12.286151,-1.38347,0.96007,0.058041,0.007944,0.002058,0.001517,-0.000721,-0.000968,-0.000405,-0.909973,1.371869,0.018773,1.406701,0.037932,13.878788,24.672348,11.306762,-2.362859,-0.979389,0.046218,0.031716,0.003354,-0.0005,-0,-0,-0,-0,-0.081288,0.141004,0.001152,0.09754,0.006819,11.996094,29.933317,NotSpots
12,13.464374,2.043375,1.433675,0.252405,0.134824,0.182248,-1.147092,12.625971,35.34037,0.357295,3.049644,0.76546,6.538114,0.306351,11.285714,12.571428,12.450189,-1.014185,0.965669,0.04534,0.026822,0.011009,0.000674,-0.001289,-0.000673,0.000604,-0.94715,1.407987,0.024859,1.40589,0.034776,13.878788,23.547348,11.389251,-2.075123,-1.060938,0.045631,0.032067,0.007236,-0.000523,0.000003,-0,-0,0,-0.084934,0.132071,0.00112,0.091611,0.006943,12.378906,30.259789,NotSpots
17,14.345762,1.884829,1.292046,0.896776,0.248953,-0.384588,-2.616002,1.890673,58.817886,-2.280099,3.424365,1.315672,6.587676,0.31363,16.142857,18.809525,12.635948,-1.709814,0.972879,0.044753,0.025989,0.015436,-0.001517,-0.001248,0.000577,0.001209,-1.043621,1.436892,0.027587,1.401971,0.031944,13.878788,28.422348,11.459008,-2.886754,-1.17694,0.045049,0.032174,0.011639,-0.000526,0.000006,-0,0,0,-0.088862,0.12512,0.001085,0.086799,0.007161,12.632813,31.417585,NotSpots
21,15.028204,2.030501,1.319975,0.198608,0.085715,-0.767619,1.608109,0.292122,-52.401176,-3.151868,3.531708,1.408174,6.607579,0.315029,16.428572,52.952381,12.782621,-2.245583,0.971654,0.138348,0.031078,0.01336,-0.002794,-0.000398,0.000993,0.000139,-1.14108,1.434289,0.025591,1.391909,0.02963,15.151515,26.820076,11.511952,-3.516252,-1.270669,0.044418,0.03223,0.016068,-0.000536,0.000009,-0,0,0,-0.092717,0.120154,0.001063,0.083392,0.007448,12.421875,29.146814,NotSpots
10,14.639829,1.467117,1.324641,1.130872,-0.002307,0.137633,0.518722,-8.106978,-14.084301,-0.988395,3.040665,1.000464,6.59608,0.308262,15.428572,21.619047,12.817941,-1.821888,0.95081,0.18797,0.003633,0.004895,-0.002288,0.000863,0.000321,-0.001303,-1.142412,1.393626,0.018807,1.374063,0.027983,14.606061,22.308712,11.544382,-3.095447,-1.273559,0.043602,0.032575,0.020327,-0.000562,0.000012,-0,0,-0,-0.096505,0.117278,0.00107,0.081813,0.007851,12.492188,30.062683,NotSpots
15,13.672377,1.440042,0.390164,0.113588,-0.131027,0.38547,-0.29714,10.049349,58.993656,0.936289,2.371069,0.681824,6.555466,0.296803,11.428572,6.285714,12.720935,-0.951442,0.909017,0.138721,0.025407,-0.005896,-0.001342,0.001679,0.000071,-0.00143,-1.02233,1.322138,0.013632,1.34884,0.027375,14.242424,14.876894,11.552433,-2.119944,-1.168502,0.042531,0.033418,0.024548,-0.000589,0.000016,0,0,-0,-0.100496,0.116763,0.001117,0.082687,0.00885,12.535156,29.661505,NotSpots
10,12.914623,1.195016,0.348617,0.046767,-0.084857,-0.060972,1.293089,-4.779365,-64.359558,1.496867,1.857093,0.39056,6.491758,0.288267,11.714286,6.904762,12.548378,-0.366245,0.856167,0.035254,0.033476,-0.012485,-0.000357,0.001354,0.000503,-0.000263,-0.85439,1.232501,0.013967,1.318682,0.02871,13.090909,15.522727,11.530454,-1.38417,-1.017924,0.041517,0.034963,0.028726,-0.000589,0.000018,0.000001,-0,-0,-0.105206,0.119147,0.001235,0.086915,0.011056,12.351563,29.617096,NotSpots
8,12.468989,1.15831,0.52923,0.193375,0.160498,0.203614,-0.24459,5.242943,-21.474277,1.494164,1.585051,0.223686,6.412664,0.291975,10.571428,25.952381,12.376615,-0.092375,0.806168,0.068817,0.012894,-0.011362,0.001929,0.000064,0.000235,0.001144,-0.724457,1.147547,0.011335,1.287342,0.034907,12.69697,15.842803,11.473949,-0.99504,-0.902665,0.042657,0.037633,0.030909,-0.000528,0.000017,0.000001,-0,-0,-0.111199,0.125379,0.001559,0.09561,0.013501,12.441406,27.651455,NotSpots
3,12.014873,1.036047,0.894783,0.581553,0.389196,0.598285,-2.480003,-18.189995,82.0047,2.512383,1.507015,0.2613,6.322139,0.317417,10.857142,27.142857,12.251364,0.236491,0.771543,0.119045,0.008297,-0.005581,0.005188,-0.001156,-0.001012,0.001616,-0.660794,1.095419,0.007512,1.258735,0.050877,12.393939,17.246212,11.376158,-0.638715,-0.875206,0.05,0.039133,0.029491,-0.000377,0.00001,0.000001,-0,-0,-0.118624,0.137021,0.002142,0.109799,0.015524,12.25,28.533333,NotSpots
13,12.094203,1.166188,0.33745,0.13132,0.349395,-0.257342,-1.35972,22.329697,-16.837585,1.372317,1.570673,0.2829,6.215807,0.373583,10.142858,17.142857,12.179148,0.084945,0.760867,0.119245,0.013512,-0.001399,0.006609,-0.001389,-0.001677,0.0005,-0.655134,1.0925,0.00824,1.235996,0.078786,11.666667,14.541667,11.227443,-0.86676,-0.951705,0.061035,0.039903,0.025779,-0.000128,-0.000003,0,-0,0,-0.126716,0.156419,0.002844,0.129965,0.01685,12.117188,27.884253,NotSpots
10,12.397486,0.881508,0.806549,0.352999,-0.144169,-0.037931,1.233224,-12.00719,22.996504,0.427958,1.7318,0.34013,6.080354,0.46925,13.142858,6.142857,12.160767,-0.236719,0.777116,0.071045,0.015317,-0.001519,0.00442,-0.000704,-0.000715,-0.001071,-0.721389,1.134851,0.011236,1.221464,0.119244,12.121212,18.109848,11.018977,-1.378509,-1.141789,0.07331,0.039853,0.020506,0.000202,-0.000022,-0,-0,0,-0.133669,0.186479,0.003459,0.155731,0.017509,12.113281,27.779274,NotSpots
10,12.907673,1.08242,0.804617,0.070656,-0.396056,-0.157928,3.818218,-5.950317,-90.336563,0.348459,2.046098,0.628401,5.894766,0.610895,12,17.333334,12.179316,-0.728357,0.812492,0.052177,0.031247,-0.002931,0.000138,0.000134,0.000889,-0.00106,-0.895916,1.202436,0.019704,1.217808,0.169449,13.030303,16.655304,10.73986,-2.167813,-1.439456,0.084287,0.038366,0.013716,0.000568,-0.000043,-0.000001,-0,0,-0.136369,0.229717,0.00376,0.185741,0.017741,12.105469,28.980989,NotSpots
18,14.096918,1.155632,0.677335,0.217695,-0.175742,-0.55119,-0.599878,13.373157,-2.339467,-2.050662,2.564986,0.893729,5.63612,0.795457,14.857142,11.809524,12.149933,-1.946985,0.844232,0.241461,0.072035,-0.001351,-0.003403,0.000585,0.001425,0.000219,-1.157728,1.280369,0.064035,1.229159,0.220476,13.848485,15.570076,10.382124,-3.714794,-1.767809,0.090807,0.034855,0.00523,0.000907,-0.000062,-0.000001,0,0,-0.130892,0.286536,0.003634,0.217688,0.017957,12.054688,30.663664,NotSpots
17,14.823252,1.891893,1.01656,0.090371,0.008997,0.10887,-3.521627,7.703259,135.339111,-2.998824,2.996857,1.215327,5.289608,1.003094,14.714286,17.238094,11.904913,-2.918339,0.840511,0.447617,0.08615,0.003539,-0.004562,0.000647,0.000526,0.000565,-1.374278,1.413668,0.162149,1.259039,0.258664,15.575758,16.626894,9.944525,-4.878727,-1.960388,0.089822,0.028785,0.005077,0.001152,-0.000076,-0.000001,0,0,-0.11353,0.353303,0.00315,0.248504,0.018774,11.429688,29.05386,NotSpots
10,14.179366,2.05045,0.749583,0.318764,0.009319,0.950825,1.89809,-21.449825,-120.379509,-2.481269,3.341248,2.053206,4.857911,1.194665,15,24.333334,11.268736,-2.91063,0.779856,0.537439,0.066479,0.008023,-0.003276,0.000496,-0.000579,-0.000296,-1.383774,1.737136,0.239843,1.303004,0.273886,15.121212,16.297348,9.433852,-4.745514,-1.834884,0.079361,0.019713,0.017326,0.00125,-0.00008,-0.000001,0,0,-0.081748,0.421375,0.002554,0.274805,0.020975,10.851563,29.797487,NotSpots
12,12.18969,1.312876,0.500472,0.422191,0.015386,0.158437,0.305729,-2.663534,35.227921,-1.391157,4.787589,1.784519,4.364336,1.322188,12.142858,7.476191,10.179281,-2.010408,0.662723,0.451341,0.024015,0.008572,-0.000781,0.000138,-0.000722,-0.000595,-1.13808,2.262863,0.216352,1.343041,0.268354,12.636364,23.488636,8.867402,-3.322288,-1.311879,0.059774,0.031665,0.007189,0.001179,-0.000074,-0,0,0,-0.035297,0.478295,0.002361,0.293544,0.025207,10.089844,31.22719,NotSpots
16,9.822426,0.945334,0.557856,0.338294,0.203462,-1.092199,-0.753723,24.298063,31.751905,-1.164896,5.65357,1.117231,3.843794,1.350844,9.857142,16.476191,8.727122,-1.095304,0.50104,0.2436,0.019378,0.004491,0.00082,-0.000409,-0.000129,0.000187,-0.725262,2.709418,0.137625,1.353608,0.255835,9.363636,14.738636,8.275654,-1.546772,-0.451468,0.048593,0.034589,0.008919,0.000955,-0.000058,0,0,0,0.022923,0.511652,0.003346,0.302771,0.031666,8.757813,32.505821,NotSpots
7,7.622981,1.099147,0.573014,0.444367,0.210014,-0.161681,0.754347,-9.699594,-66.560463,-1.227794,5.553728,0.579712,3.324353,1.284716,9,20.333334,7.117949,-0.505031,0.323467,0.093596,0.040641,-0.002954,0.000128,-0.000768,0.000168,0.000623,-0.270511,2.775143,0.069321,1.314929,0.25383,7.454545,14.505682,7.696511,0.073531,0.578562,0.069385,0.027318,0.009461,0.000634,-0.000036,0.000001,0,0,0.087242,0.514517,0.005544,0.302256,0.040039,7.054688,30.334253,NotSpots
5,5.38133,0.760603,0.737524,0.115191,-0.079958,0.473946,-0.490578,-12.963005,33.039871,-0.092113,4.617474,0.266,2.820124,1.173505,5.714286,13.238095,5.584674,0.203344,0.275451,0.157116,0.022142,-0.011518,-0.002227,-0.000622,-0.000047,0.000082,0.140477,2.39723,0.042871,1.22293,0.275343,5.727273,16.329546,7.173275,1.791945,1.588601,0.09391,0.044041,0.012185,0.000298,-0.00001,0.000002,0,-0,0.150136,0.489579,0.008734,0.293812,0.04941,5.269531,22.174128,NotSpots
18,13.225951,2.982215,0.328766,0.168518,0.465648,-0.335472,-0.403679,4.526867,-1.605562,-3.142463,4.701257,0.81299,5.102763,0.531202,14.857142,22.476191,11.036099,-2.189852,0.770071,0.211865,0.016703,0.013263,-0.001901,-0.002815,-0.000477,0.002326,-0.965233,2.344419,0.082824,1.591645,0.107501,12.848485,15.757576,10.093439,-3.132512,-0.94266,0.06333,0.014566,0.004454,0.00086,-0.000019,-0,0,0,-0.053219,0.384287,0.001808,0.240034,0.013997,10.792969,32.282459,NotSpots
20,12.980472,3.091622,1.209327,0.109189,0.51523,-0.935546,-1.961359,8.823483,70.869537,-4.410137,4.163026,0.894882,4.917892,0.525544,15,10.333333,10.603231,-2.37724,0.742663,0.200163,0.102315,0.019645,-0.005337,-0.003095,0.001635,0.003391,-0.840511,2.129993,0.07217,1.531988,0.109462,12.878788,16.547348,10.037585,-2.942886,-0.565646,0.061673,0.026673,0.003931,0.001885,-0.000011,-0.000001,0,0,-0.031069,0.368687,0.001879,0.23176,0.013964,10.324219,28.478785,NotSpots
16,12.428782,2.674079,1.12464,0.27859,0.033054,-0.679127,1.69954,0.989266,-88.121422,-4.07731,3.574133,0.780853,4.722866,0.517203,14.285714,14.904762,10.261963,-2.16682,0.713645,0.184053,0.158869,0.015265,-0.006848,-0.000349,0.002257,0.000655,-0.738829,1.917452,0.060506,1.473693,0.112719,12.393939,17.746212,9.992217,-2.436565,-0.269746,0.059767,0.041956,0.004744,0.002865,-0.000003,-0.000002,0,0,-0.013066,0.349091,0.002037,0.221901,0.014082,10.050781,25.279764,NotSpots
12,11.562717,1.575664,0.576217,0.36886,-0.630023,0.318726,1.065899,2.915197,10.39199,-1.783021,3.064291,0.494616,4.552312,0.512181,11.714286,11.904762,10.057528,-1.50519,0.689162,0.179648,0.158558,0.007863,-0.004908,0.002943,0.000396,-0.00307,-0.668073,1.767579,0.049785,1.426026,0.11529,12.030303,15.780303,9.971854,-1.590863,-0.085673,0.058236,0.053253,0.003348,0.003702,0.000006,-0.000002,0,0,-0.001636,0.327829,0.002603,0.210923,0.014314,9.753906,24.123514,NotSpots
7,11.001272,1.39693,0.950449,0.369388,-0.510475,0.887349,-0.622712,-17.929144,42.750786,-0.077094,2.918771,0.258307,4.437397,0.514058,11,10.666667,9.97774,-1.023532,0.668686,0.199776,0.13966,0.004817,-0.001233,0.003575,-0.001518,-0.003302,-0.608569,1.708398,0.044473,1.396049,0.11452,11.727273,14.142045,9.98381,-1.017462,0.00607,0.058794,0.057421,0.00109,0.004311,0.000015,-0.000002,-0,-0,0.002463,0.307495,0.003032,0.199522,0.01464,9.613281,23.469469,NotSpots
14,11.166651,2.015385,0.409917,0.366642,-0.013998,0.162736,-0.28394,5.016897,-10.218853,-2.05866,3.099123,0.224858,4.399956,0.521526,12.571428,22.619047,9.986812,-1.179839,0.649235,0.247024,0.127449,0.007433,0.001962,0.001204,-0.001093,-0.000183,-0.529659,1.735656,0.049267,1.385883,0.109119,11.030303,14.592803,10.02894,-1.137711,0.042129,0.058631,0.057143,0.001555,0.004638,0.000021,-0.000001,-0,-0,-0.000068,0.289779,0.002996,0.188369,0.015048,9.714844,23.702681,NotSpots
20,11.032632,2.097217,0.973066,0.277485,0.210225,-0.66116,0.759033,17.05633,-28.758146,-2.792799,3.257484,0.456267,4.449752,0.529068,12.142858,24.476191,10.071557,-0.961075,0.631278,0.291543,0.098509,0.012309,0.004398,-0.001534,0.000465,0.002441,-0.438243,1.826234,0.056091,1.392253,0.099773,10.69697,16.780304,10.104129,-0.928503,0.032572,0.056747,0.053755,0.004532,0.004659,0.000024,-0.000001,-0,-0,-0.007524,0.275086,0.002575,0.177932,0.015359,10.089844,23.760525,NotSpots
8,10.389313,1.440479,1.292966,0.297478,0.431269,-0.14137,-0.145053,-20.308786,12.887649,-0.149966,3.328963,0.782012,4.582957,0.529684,12.142858,21.142857,10.249814,-0.139499,0.629313,0.281591,0.052507,0.015507,0.006095,-0.002201,0.000766,0.002328,-0.400229,1.937183,0.052515,1.408334,0.088325,10.333333,18.229166,10.201715,-0.187598,-0.0481,0.055271,0.045722,0.008117,0.004385,0.000022,-0,-0,-0,-0.017666,0.26283,0.002577,0.168423,0.015293,10.347656,27.208073,NotSpots
10,10.526481,1.475916,0.683297,0.52542,0.400345,0.237416,-1.670655,13.543806,17.436916,1.31804,3.827147,0.69128,4.784317,0.519424,8.571428,4.952381,10.542163,0.015682,0.663865,0.188115,0.008568,0.015326,0.005755,-0.000872,-0.000045,0.000234,-0.484318,2.008596,0.038366,1.426494,0.076801,10.636364,19.301136,10.313685,-0.212795,-0.228477,0.052111,0.036268,0.012748,0.003861,0.000016,-0,-0,-0,-0.028591,0.251928,0.002397,0.159841,0.014687,10.484375,27.654657,NotSpots
12,11.872995,0.823523,0.250872,0.029417,-0.172783,0.299663,0.713241,-7.535548,-2.291769,-0.602069,4.149755,0.598693,5.031683,0.498804,12.285714,10.238095,10.92413,-0.948865,0.733824,0.034326,0.018321,0.012734,0.002835,0.000433,-0.000448,-0.001482,-0.681178,1.991681,0.026237,1.440588,0.066986,12.333333,26.354166,10.43354,-1.439455,-0.49059,0.047272,0.027104,0.018749,0.003156,0.000007,-0,-0,0,-0.038917,0.241237,0.002062,0.152037,0.013541,10.789063,29.437683,NotSpots
18,13.251351,1.15974,0.936649,0.526516,-0.192492,-0.193505,1.400439,4.818097,-25.506817,-2.622905,3.909817,0.667936,5.299969,0.471118,14.857142,40.809525,11.324637,-1.926714,0.814126,0.120502,0.029408,0.009012,-0.000652,0.000313,-0.000336,-0.001268,-0.905221,1.88404,0.024702,1.447238,0.060175,12.909091,20.210228,10.555694,-2.695658,-0.768944,0.041509,0.025898,0.019431,0.002357,-0.000003,-0,0,0,-0.047976,0.22988,0.001672,0.14478,0.012013,10.960938,30.72788,NotSpots
16,13.967312,1.551016,1.27719,0.45902,0.156823,0.326157,-0.636433,-1.600299,1.882909,-2.369186,3.739971,0.59979,5.566237,0.440832,15,17.666666,11.670979,-2.296333,0.881696,0.215058,0.024925,0.003688,-0.002363,-0.000445,-0.000426,-0.000226,-1.071829,1.72919,0.029136,1.446097,0.056661,14.393939,21.996212,10.678814,-3.288498,-0.992165,0.036965,0.032473,0.013644,0.001554,-0.000012,-0,0,0,-0.055794,0.217402,0.001348,0.137823,0.010373,11.203125,30.938971,NotSpots
18,14.513536,2.412971,1.004118,0.025498,0.103509,0.303819,-0.844468,-4.63344,31.938648,-3.442586,3.930624,0.432442,5.812788,0.411783,16.857143,22.476191,11.928303,-2.585234,0.92933,0.232266,0.014655,-0.003666,-0.002359,-0.000504,-0.000388,0.000285,-1.14694,1.578503,0.030773,1.439259,0.055587,14.848485,22.882576,10.800305,-3.713231,-1.127997,0.041446,0.030677,0.009563,0.000829,-0.000018,0,0,0,-0.06256,0.203841,0.001186,0.130962,0.008941,11.675781,30.886627,NotSpots
25,14.658942,2.767304,1.079806,0.038663,-0.057757,-0.318275,0.206171,7.840427,-14.004273,-3.885773,4.213956,0.335923,6.028787,0.385925,16.857143,19.809525,12.105134,-2.553808,0.959778,0.198113,0.0105,-0.01059,-0.002016,0.000058,0.000427,0.000702,-1.147391,1.46161,0.027457,1.430079,0.055503,14.515152,23.570076,10.920277,-3.738666,-1.184857,0.046843,0.028479,0.006545,0.000238,-0.00002,0,0,0,-0.068776,0.189665,0.001186,0.124082,0.00796,11.941406,29.757338,NotSpots
15,14.672267,2.598975,1.176439,0.457522,-0.049125,0.1599,0.43973,-15.143678,-8.797205,-3.317891,4.256953,0.316735,6.210253,0.364793,16,54.666668,12.236716,-2.435551,0.978144,0.152598,0.017268,-0.013236,-0.001365,0.000493,0.001162,0.000974,-1.113474,1.388356,0.022448,1.421771,0.055016,15.606061,19.371212,11.036992,-3.635275,-1.199724,0.050415,0.028035,0.003724,-0.000187,-0.000019,0,0,-0,-0.074726,0.175571,0.001262,0.117181,0.007458,11.945313,29.432291,NotSpots
